column,mean_diff,max_diff,std_diff,num_nonzero_diff
rdd1_dindx_415,0.054535336672231496,98,2.3111661322658597,1
rdd1_dindx_403,0.054535336672231496,98,2.3111661322658597,1
rdd1_dindx_380,0.05230940456316082,94,2.2168328207448043,1
rdd1_dindx_402,0.04006677796327212,72,1.6979996073789987,1
rdd1_dindx_401,0.022259321090706732,40,0.943333115210555,1
rdd1_dindx_411,0.016138007790762382,29,0.6839165085276523,1
rdd1_dindx_410,0.004451864218141347,8,0.18866662304211101,1
rdd1_dindx_409,0.001669449081803005,3,0.07074998364079162,1
rdd1_dindx_491,0.0,0,0.0,0
rdd1_dindx_490,0.0,0,0.0,0
rdd1_dindx_489,0.0,0,0.0,0
rdd1_dindx_488,0.0,0,0.0,0
rdd1_dindx_487,0.0,0,0.0,0
rdd1_dindx_486,0.0,0,0.0,0
rdd1_dindx_485,0.0,0,0.0,0
rdd1_dindx_493,0.0,0,0.0,0
rdd1_dindx_478,0.0,0,0.0,0
rdd1_dindx_479,0.0,0,0.0,0
rdd1_dindx_480,0.0,0,0.0,0
rdd1_dindx_481,0.0,0,0.0,0
rdd1_dindx_482,0.0,0,0.0,0
rdd1_dindx_483,0.0,0,0.0,0
